Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty,Package,Series,"Part Status","Capacitance","Tolerance","Voltage - Rated","Temperature Coefficient","Operating Temperature","Features","Ratings","Applications","Failure Rate","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Lead Style"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg","311-1717-2-ND,311-1717-1-ND,311-1717-6-ND","CC0402KRX7R8BB473","Yageo","Yageo","CAP CER 0.047UF 25V X7R 0402","147,095","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.047µF","±10%","25V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"""" L x 0.020"""" W (1.00mm x 0.50mm)","-","0.022"""" (0.55mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg","311-3806-2-ND,311-3806-1-ND,311-3806-6-ND","CC0402KRX7R7BB682","Yageo","Yageo","CAP CER 6800PF 16V X7R 0402","17,719","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","6800pF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"""" L x 0.020"""" W (1.00mm x 0.50mm)","-","0.022"""" (0.55mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg","311-3768-2-ND,311-3768-1-ND,311-3768-6-ND","CC0402JRX7R9BB331","Yageo","Yageo","CAP CER 330PF 50V X7R 0402","15,825","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","330pF","±5%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"""" L x 0.020"""" W (1.00mm x 0.50mm)","-","0.022"""" (0.55mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg","311-3761-2-ND,311-3761-1-ND,311-3761-6-ND","CC0402JRX7R8BB472","Yageo","Yageo","CAP CER 4700PF 25V X7R 0402","6,799","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","4700pF","±5%","25V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"""" L x 0.020"""" W (1.00mm x 0.50mm)","-","0.022"""" (0.55mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg","311-3759-2-ND,311-3759-1-ND,311-3759-6-ND","CC0402JRX7R7BB473","Yageo","Yageo","CAP CER 0.047UF 16V X7R 0402","3,745","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.047µF","±5%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"""" L x 0.020"""" W (1.00mm x 0.50mm)","-","0.022"""" (0.55mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg","311-3760-2-ND,311-3760-1-ND,311-3760-6-ND","CC0402JRX7R8BB332","Yageo","Yageo","CAP CER 3300PF 25V X7R 0402","36","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","3300pF","±5%","25V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"""" L x 0.020"""" W (1.00mm x 0.50mm)","-","0.022"""" (0.55mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg","311-1718-2-ND,311-1718-1-ND,311-1718-6-ND","CC0402KRX7R8BB562","Yageo","Yageo","CAP CER 5600PF 25V X7R 0402","32,460","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","5600pF","±10%","25V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"""" L x 0.020"""" W (1.00mm x 0.50mm)","-","0.022"""" (0.55mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg","311-3339-2-ND,311-3339-1-ND,311-3339-6-ND","CC0402JRX7R9BB103","Yageo","Yageo","CAP CER 10000PF 50V X7R 0402","255,946","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","10000pF","±5%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"""" L x 0.020"""" W (1.00mm x 0.50mm)","-","0.022"""" (0.55mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg","311-1716-2-ND,311-1716-1-ND,311-1716-6-ND","CC0402KRX7R8BB333","Yageo","Yageo","CAP CER 0.033UF 25V X7R 0402","86,738","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.033µF","±10%","25V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"""" L x 0.020"""" W (1.00mm x 0.50mm)","-","0.022"""" (0.55mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg","311-3808-2-ND,311-3808-1-ND,311-3808-6-ND","CC0402KRX7R8BB123","Yageo","Yageo","CAP CER 0.012UF 25V X7R 0402","11,342","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.012µF","±10%","25V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"""" L x 0.020"""" W (1.00mm x 0.50mm)","-","0.022"""" (0.55mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg","311-1721-2-ND,311-1721-1-ND,311-1721-6-ND","CC0402KRX7R9BB182","Yageo","Yageo","CAP CER 1800PF 50V X7R 0402","89,521","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","1800pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"""" L x 0.020"""" W (1.00mm x 0.50mm)","-","0.022"""" (0.55mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg","311-3577-2-ND,311-3577-1-ND,311-3577-6-ND","CC0402JRX7R7BB103","Yageo","Yageo","CAP CER 10000PF 16V X7R 0402","8,172","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","10000pF","±5%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"""" L x 0.020"""" W (1.00mm x 0.50mm)","-","0.022"""" (0.55mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg","311-3792-2-ND,311-3792-1-ND,311-3792-6-ND","CC0402KRX7R6BB222","Yageo","Yageo","CAP CER 2200PF 10V X7R 0402","3,004","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","2200pF","±10%","10V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"""" L x 0.020"""" W (1.00mm x 0.50mm)","-","0.022"""" (0.55mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg","311-1031-2-ND,311-1031-1-ND,311-1031-6-ND","CC0402KRX7R9BB122","Yageo","Yageo","CAP CER 1200PF 50V X7R 0402","1,167","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","1200pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"""" L x 0.020"""" W (1.00mm x 0.50mm)","-","0.022"""" (0.55mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg","311-1033-2-ND,311-1033-1-ND,311-1033-6-ND","CC0402KRX7R9BB272","Yageo","Yageo","CAP CER 2700PF 50V X7R 0402","302,384","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","2700pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"""" L x 0.020"""" W (1.00mm x 0.50mm)","-","0.022"""" (0.55mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg","311-3816-2-ND,311-3816-1-ND,311-3816-6-ND","CC0402KRX7R9BB562","Yageo","Yageo","CAP CER 5600PF 50V X7R 0402","30,984","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","5600pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"""" L x 0.020"""" W (1.00mm x 0.50mm)","-","0.022"""" (0.55mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg","311-3800-2-ND,311-3800-1-ND,311-3800-6-ND","CC0402KRX7R7BB123","Yageo","Yageo","CAP CER 0.012UF 16V X7R 0402","42,662","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.012µF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"""" L x 0.020"""" W (1.00mm x 0.50mm)","-","0.022"""" (0.55mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg","311-3343-2-ND,311-3343-1-ND,311-3343-6-ND","CC0402KRX7R6BB224","Yageo","Yageo","CAP CER 0.22UF 10V X7R 0402","23,054","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.22µF","±10%","10V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"""" L x 0.020"""" W (1.00mm x 0.50mm)","-","0.022"""" (0.55mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg","311-1680-2-ND,311-1680-1-ND,311-1680-6-ND","CC0402JRX7R9BB472","Yageo","Yageo","CAP CER 4700PF 50V X7R 0402","18,631","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","4700pF","±5%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"""" L x 0.020"""" W (1.00mm x 0.50mm)","-","0.022"""" (0.55mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg","311-3804-2-ND,311-3804-1-ND,311-3804-6-ND","CC0402KRX7R7BB393","Yageo","Yageo","CAP CER 0.039UF 16V X7R 0402","3,862","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.039µF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"""" L x 0.020"""" W (1.00mm x 0.50mm)","-","0.022"""" (0.55mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg","311-1037-2-ND,311-1037-1-ND,311-1037-6-ND","CC0402KRX7R9BB222","Yageo","Yageo","CAP CER 2200PF 50V X7R 0402","312,318","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","2200pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"""" L x 0.020"""" W (1.00mm x 0.50mm)","-","0.022"""" (0.55mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg","311-1362-2-ND,311-1362-1-ND,311-1362-6-ND","CC0402KRX7R7BB473","Yageo","Yageo","CAP CER 0.047UF 16V X7R 0402","127,664","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.047µF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"""" L x 0.020"""" W (1.00mm x 0.50mm)","-","0.022"""" (0.55mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg","311-1030-2-ND,311-1030-1-ND,311-1030-6-ND","CC0402KRX7R9BB681","Yageo","Yageo","CAP CER 680PF 50V X7R 0402","278,402","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","680pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"""" L x 0.020"""" W (1.00mm x 0.50mm)","-","0.022"""" (0.55mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg","311-3772-2-ND,311-3772-1-ND,311-3772-6-ND","CC0402JRX7R9BB561","Yageo","Yageo","CAP CER 560PF 50V X7R 0402","17,912","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","560pF","±5%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"""" L x 0.020"""" W (1.00mm x 0.50mm)","-","0.022"""" (0.55mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg","311-3803-2-ND,311-3803-1-ND,311-3803-6-ND","CC0402KRX7R7BB332","Yageo","Yageo","CAP CER 3300PF 16V X7R 0402","15,466","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","3300pF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"""" L x 0.020"""" W (1.00mm x 0.50mm)","-","0.022"""" (0.55mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg","311-3344-2-ND,311-3344-1-ND,311-3344-6-ND","CC0402KRX7R7BB152","Yageo","Yageo","CAP CER 1500PF 16V X7R 0402","5,780","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","1500pF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"""" L x 0.020"""" W (1.00mm x 0.50mm)","-","0.022"""" (0.55mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg","311-1720-2-ND,311-1720-1-ND,311-1720-6-ND","CC0402KRX7R8BB822","Yageo","Yageo","CAP CER 8200PF 25V X7R 0402","170","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","8200pF","±10%","25V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"""" L x 0.020"""" W (1.00mm x 0.50mm)","-","0.022"""" (0.55mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg","311-3810-2-ND,311-3810-1-ND,311-3810-6-ND","CC0402KRX7R8BB471","Yageo","Yageo","CAP CER 470PF 25V X7R 0402","30,291","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","470pF","±10%","25V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"""" L x 0.020"""" W (1.00mm x 0.50mm)","-","0.022"""" (0.55mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg","311-1724-2-ND,311-1724-1-ND,311-1724-6-ND","CC0402KRX7R9BB391","Yageo","Yageo","CAP CER 390PF 50V X7R 0402","63,386","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","390pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"""" L x 0.020"""" W (1.00mm x 0.50mm)","-","0.022"""" (0.55mm)","-","-"
