Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty,Package,Series,"Part Status","Capacitance","Tolerance","Voltage - Rated","Temperature Coefficient","Operating Temperature","Features","Ratings","Applications","Failure Rate","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Lead Style"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg","311-4064-2-ND,311-4064-1-ND,311-4064-6-ND","CC0603KRX7R7BB152","Yageo","Yageo","CAP CER 1500PF 16V X7R 0603","19,264","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","1500pF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"""" L x 0.031"""" W (1.60mm x 0.80mm)","-","0.035"""" (0.90mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf","//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg","311-3366-2-ND,311-3366-1-ND,311-3366-6-ND","CC0603KRX7R0BB472","Yageo","Yageo","CAP CER 4700PF 100V X7R 0603","35,680","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","4700pF","±10%","100V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"""" L x 0.031"""" W (1.60mm x 0.80mm)","-","0.035"""" (0.90mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg","311-4091-2-ND,311-4091-1-ND,311-4091-6-ND","CC0603KRX7R8BB683","Yageo","Yageo","CAP CER 0.068UF 25V X7R 0603","18,224","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.068µF","±10%","25V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"""" L x 0.031"""" W (1.60mm x 0.80mm)","-","0.035"""" (0.90mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg","311-3996-2-ND,311-3996-1-ND,311-3996-6-ND","CC0603JRX7R8BB152","Yageo","Yageo","CAP CER 1500PF 25V X7R 0603","19,722","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","1500pF","±5%","25V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"""" L x 0.031"""" W (1.60mm x 0.80mm)","-","0.035"""" (0.90mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg","311-4057-2-ND,311-4057-1-ND,311-4057-6-ND","CC0603KRX7R6BB154","Yageo","Yageo","CAP CER 0.15UF 10V X7R 0603","11,949","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.15µF","±10%","10V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"""" L x 0.031"""" W (1.60mm x 0.80mm)","-","0.035"""" (0.90mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg","311-4011-2-ND,311-4011-1-ND,311-4011-6-ND","CC0603JRX7R9BB272","Yageo","Yageo","CAP CER 2700PF 50V X7R 0603","4,698","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","2700pF","±5%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"""" L x 0.031"""" W (1.60mm x 0.80mm)","-","0.035"""" (0.90mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg","311-1080-2-ND,311-1080-1-ND,311-1080-6-ND","CC0603KRX7R9BB102","Yageo","Yageo","CAP CER 1000PF 50V X7R 0603","1,866,766","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","1000pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"""" L x 0.031"""" W (1.60mm x 0.80mm)","-","0.035"""" (0.90mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0603-(1608-Metric)-1,50mm.jpg","311-3652-2-ND,311-3652-1-ND,311-3652-6-ND","CC0603KRX7R7BB222","Yageo","Yageo","CAP CERAMIC 0603","35,640","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","2200pF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"""" L x 0.031"""" W (1.60mm x 0.80mm)","-","0.035"""" (0.90mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg","311-4018-2-ND,311-4018-1-ND,311-4018-6-ND","CC0603JRX7R9BB471","Yageo","Yageo","CAP CER 470PF 50V X7R 0603","15,580","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","470pF","±5%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"""" L x 0.031"""" W (1.60mm x 0.80mm)","-","0.035"""" (0.90mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg","311-4109-2-ND,311-4109-1-ND,311-4109-6-ND","CC0603MRX7R9BB102","Yageo","Yageo","CAP CER 1000PF 50V X7R 0603","5,674","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","1000pF","±20%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"""" L x 0.031"""" W (1.60mm x 0.80mm)","-","0.035"""" (0.90mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg","311-4074-2-ND,311-4074-1-ND,311-4074-6-ND","CC0603KRX7R7BB472","Yageo","Yageo","CAP CER 4700PF 16V X7R 0603","2,337","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","4700pF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"""" L x 0.031"""" W (1.60mm x 0.80mm)","-","0.035"""" (0.90mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg","311-1346-2-ND,311-1346-1-ND,311-1346-6-ND","CC0603KRX7R6BB224","Yageo","Yageo","CAP CER 0.22UF 10V X7R 0603","175,990","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.22µF","±10%","10V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"""" L x 0.031"""" W (1.60mm x 0.80mm)","-","0.035"""" (0.90mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg","311-3372-2-ND,311-3372-1-ND,311-3372-6-ND","CC0603KRX7R8BB154","Yageo","Yageo","CAP CER 0.15UF 25V X7R 0603","16,898","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.15µF","±10%","25V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"""" L x 0.031"""" W (1.60mm x 0.80mm)","-","0.035"""" (0.90mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg","311-4084-2-ND,311-4084-1-ND,311-4084-6-ND","CC0603KRX7R8BB332","Yageo","Yageo","CAP CER 3300PF 25V X7R 0603","10,555","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","3300pF","±10%","25V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"""" L x 0.031"""" W (1.60mm x 0.80mm)","-","0.035"""" (0.90mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg","311-1341-2-ND,311-1341-1-ND,311-1341-6-ND","CC0603KRX7R8BB104","Yageo","Yageo","CAP CER 0.1UF 25V X7R 0603","9,678,305","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.1µF","±10%","25V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"""" L x 0.031"""" W (1.60mm x 0.80mm)","-","0.035"""" (0.90mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg","311-1824-2-ND,311-1824-1-ND,311-1824-6-ND","CC0603MRX7R7BB104","Yageo","Yageo","CAP CER 0.1UF 16V X7R 0603","31,850","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.1µF","±20%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"""" L x 0.031"""" W (1.60mm x 0.80mm)","-","0.035"""" (0.90mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf","//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg","311-1788-2-ND,311-1788-1-ND,311-1788-6-ND","CC0603KRX7R0BB103","Yageo","Yageo","CAP CER 10000PF 100V X7R 0603","145,152","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","10000pF","±10%","100V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"""" L x 0.031"""" W (1.60mm x 0.80mm)","-","0.035"""" (0.90mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf","//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg","311-1793-2-ND,311-1793-1-ND,311-1793-6-ND","CC0603KRX7R0BB332","Yageo","Yageo","CAP CER 3300PF 100V X7R 0603","13,226","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","3300pF","±10%","100V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"""" L x 0.031"""" W (1.60mm x 0.80mm)","-","0.035"""" (0.90mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf","//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg","311-3367-2-ND,311-3367-1-ND,311-3367-6-ND","CC0603KRX7R0BB681","Yageo","Yageo","CAP CER 680PF 100V X7R 0603","22,644","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","680pF","±10%","100V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"""" L x 0.031"""" W (1.60mm x 0.80mm)","-","0.035"""" (0.90mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg","311-4005-2-ND,311-4005-1-ND,311-4005-6-ND","CC0603JRX7R9BB123","Yageo","Yageo","CAP CER 0.012UF 50V X7R 0603","13,912","0.14","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.012µF","±5%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"""" L x 0.031"""" W (1.60mm x 0.80mm)","-","0.035"""" (0.90mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg","311-3484-2-ND,311-3484-1-ND,311-3484-6-ND","CC0603JRX7R6BB105","Yageo","Yageo","CAP CER 1UF 10V X7R 0603","7,776","0.26","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","1µF","±5%","10V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"""" L x 0.031"""" W (1.60mm x 0.80mm)","-","0.035"""" (0.90mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg","311-1807-2-ND,311-1807-1-ND,311-1807-6-ND","CC0603KRX7R9BB123","Yageo","Yageo","CAP CER 0.012UF 50V X7R 0603","10,298","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.012µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"""" L x 0.031"""" W (1.60mm x 0.80mm)","-","0.035"""" (0.90mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg","311-3618-2-ND,311-3618-1-ND,311-3618-6-ND","CC0603JRX7R9BB222","Yageo","Yageo","CAP CER 2200PF 50V X7R 0603","745","0.11","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","2200pF","±5%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"""" L x 0.031"""" W (1.60mm x 0.80mm)","-","0.035"""" (0.90mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg","311-4021-2-ND,311-4021-1-ND,311-4021-6-ND","CC0603JRX7R9BB562","Yageo","Yageo","CAP CER 5600PF 50V X7R 0603","488","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","5600pF","±5%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"""" L x 0.031"""" W (1.60mm x 0.80mm)","-","0.035"""" (0.90mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg","311-1078-2-ND,311-1078-1-ND,311-1078-6-ND","CC0603KRX7R9BB471","Yageo","Yageo","CAP CER 470PF 50V X7R 0603","111,106","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","470pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"""" L x 0.031"""" W (1.60mm x 0.80mm)","-","0.035"""" (0.90mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg","311-3369-2-ND,311-3369-1-ND,311-3369-6-ND","CC0603KRX7R7BB103","Yageo","Yageo","CAP CER 10000PF 16V X7R 0603","163,235","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","10000pF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"""" L x 0.031"""" W (1.60mm x 0.80mm)","-","0.035"""" (0.90mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg","311-4019-2-ND,311-4019-1-ND,311-4019-6-ND","CC0603JRX7R9BB473","Yageo","Yageo","CAP CER 0.047UF 50V X7R 0603","38,084","0.11","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.047µF","±5%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"""" L x 0.031"""" W (1.60mm x 0.80mm)","-","0.035"""" (0.90mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg","311-1794-2-ND,311-1794-1-ND,311-1794-6-ND","CC0603KRX7R5BB105","Yageo","Yageo","CAP CER 1UF 6.3V X7R 0603","2,092","0.2","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","1µF","±10%","6.3V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"""" L x 0.031"""" W (1.60mm x 0.80mm)","-","0.035"""" (0.90mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg","311-4022-2-ND,311-4022-1-ND,311-4022-6-ND","CC0603JRX7R9BB682","Yageo","Yageo","CAP CER 6800PF 50V X7R 0603","6,010","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","6800pF","±5%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"""" L x 0.031"""" W (1.60mm x 0.80mm)","-","0.035"""" (0.90mm)","-","-"
